LAMMPS restart file after 2ns annealing

1810 atoms
2 atom types

0.0 25.994814 xlo xhi
0.0 25.994814 ylo yhi
0.0 46.795331 zlo zhi

Masses

1 28.0855  # Si
2 47.867   # Ti

Atoms # atomic

355 1 17.134100 13.702100 18.928100
550 1 22.009300 11.186000 18.777100
426 1 21.644900 13.283100 20.787800
1739 2 24.666700 10.819800 19.528300
391 1 25.612000 13.197600 19.793600
851 2 3.122180 2.031310 22.157300
577 1 0.712617 1.414840 22.683700
733 2 5.708750 2.871240 22.601800
1091 2 9.881090 1.949450 21.411500
690 1 7.958910 1.998540 23.688900
1092 2 10.035400 3.302860 24.377800
1213 2 12.760300 3.511860 23.011000
1741 2 24.039900 11.448700 24.232500
627 1 14.694800 1.853470 21.814200
142 1 2.456270 13.496000 7.505280
560 1 16.867500 2.224840 23.677300
1451 2 19.362300 1.829870 24.019000
663 1 20.380400 3.007850 21.957800
1574 2 22.353800 1.618060 22.711500
1577 2 24.972000 2.280180 24.056100
1717 2 26.837700 6.880770 21.315500
1693 2 1.347490 3.787500 23.563600
236 1 3.537830 4.516050 22.286300
734 2 2.253250 6.254590 23.487100
854 2 5.070130 6.728930 22.332000
117 1 7.127120 5.148380 22.525900
876 2 9.475670 6.144110 23.541200
479 1 10.635300 4.363440 22.047900
1355 2 11.958300 6.883680 22.684800
709 1 13.627400 5.312940 21.278700
1333 2 15.741600 4.034890 22.483500
1334 2 14.257200 5.952360 23.930500
725 1 16.565100 6.522760 23.105700
1454 2 18.431200 4.523280 23.472900
1359 2 18.692800 6.942900 21.777500
1477 2 21.942400 4.027750 23.963000
559 1 20.744400 5.875950 22.897000
1600 2 23.275300 6.656150 23.494300
1694 2 24.986000 4.961110 22.735100
727 1 3.087780 8.205780 21.826200
757 2 1.186290 9.386070 23.153600
629 1 6.105710 9.327550 23.157200
878 2 4.148410 8.222910 24.547600
852 2 7.909060 7.676110 21.893000
208 1 10.273100 8.728890 23.105800
1763 2 24.005500 13.301300 21.758600
1236 2 12.717200 9.668780 22.195400
1358 2 15.915700 9.960090 21.383600
1237 2 15.850200 8.794220 23.956400
565 1 14.491800 7.804180 22.056300
1094 2 18.867200 7.406930 24.409800
81 1 18.344200 9.473020 22.848600
1623 2 20.723400 10.130700 24.422300
1479 2 21.042000 8.586690 22.347300
137 1 22.939300 9.061410 24.343100
339 1 25.851800 7.186550 23.800100
1480 2 24.354500 8.910540 22.359700
248 1 3.442930 13.342000 22.825800
781 2 1.420750 12.221400 23.692000
1021 2 3.775650 10.665700 22.538400
902 2 6.184770 12.367700 23.096400
1020 2 9.379660 13.312400 23.580700
1139 2 8.802260 10.868900 22.116600
1042 2 6.815600 13.681400 2.848230
403 1 11.630500 11.801100 23.116500
1381 2 17.097800 12.013800 22.915800
1259 2 14.138200 12.597400 23.288400
1619 2 19.763400 11.745700 22.029500
1500 2 21.537900 13.302900 23.486100
266 1 22.329300 10.871900 22.313300
462 1 4.961890 13.509200 7.170610
241 1 13.085700 8.177560 24.751900
999 2 6.685230 6.893090 24.488800
198 1 0.774411 3.112030 25.967600
1695 2 2.110800 0.888255 24.866700
834 2 2.703760 2.370400 27.517000
735 2 3.546300 3.360400 24.569200
855 2 5.727810 1.185680 24.969900
853 2 7.960820 2.980990 26.184700
369 1 10.514300 2.440380 26.847700
964 2 6.860180 0.701896 41.603500
1095 2 12.701900 3.480750 25.950400
329 1 8.017030 11.394200 24.651100
973 2 12.430500 0.550053 27.022700
1215 2 14.912300 2.301350 27.459100
1430 2 17.542800 3.124210 25.933200
489 1 19.070900 0.818130 26.350000
470 1 20.007800 3.785890 25.342100
1457 2 19.896800 2.919280 27.729800
1550 2 21.576000 1.700620 25.869200
1601 2 24.551700 2.601260 27.215500
1143 2 8.074120 13.609100 28.256400
738 2 2.202810 5.080970 26.368200
856 2 4.997250 3.929610 26.920000
736 2 6.514730 4.180690 24.673600
858 2 4.974180 6.669150 26.964700
273 1 4.415550 5.649290 24.754200
1689 2 21.592700 0.584946 46.178900
269 1 8.666720 5.342590 25.623200
978 2 7.180490 5.025910 27.914900
974 2 10.567200 4.816670 27.315200
1214 2 13.323500 6.237710 26.593800
544 1 11.684200 5.438920 24.708900
264 1 15.061000 4.329190 26.045000
1216 2 16.523100 6.206740 25.588200
1336 2 19.058600 5.790420 26.634000
1599 2 22.156700 4.471660 26.718000
687 1 23.453600 6.705250 26.203600
1456 2 21.219600 6.975670 25.106100
1722 2 21.300300 7.197750 27.880700
